Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Clase Real,Clase Predecida,Prob Mov00,Prob Mov01,Prob Mov02,Prob Mov03,Prob Mov04
0.2717,9.7324,-0.6069,0.0053,-0.0067,0.0464,27.2624,Mov02,Mov02,0.029355,0.000652,0.908776,0.029779,0.031439
0.267,9.7516,-0.5986,0.0024,-0.0091,0.0416,27.2624,Mov02,Mov02,0.025617,0.000637,0.913722,0.028898,0.031126
0.2765,9.76,-0.6081,-0.0048,-0.008,0.0352,27.2682,Mov02,Mov02,0.019624,0.000638,0.92172,0.027377,0.030641
0.2729,9.7576,-0.5997,-0.0107,-0.0037,0.0322,27.2712,Mov02,Mov02,0.01643,0.000653,0.926564,0.026417,0.029935
0.2682,9.7408,-0.5878,-0.0141,-0.0032,0.0357,27.2712,Mov02,Mov02,0.016688,0.000637,0.92376,0.027213,0.031701
0.2562,9.7133,-0.5997,-0.0147,-0.0067,0.0429,27.2712,Mov02,Mov02,0.019426,0.0006,0.915203,0.029457,0.035315
0.2658,9.6941,-0.5818,-0.012,-0.0109,0.0509,27.2712,Mov02,Mov02,0.024656,0.000565,0.903984,0.031712,0.039083
0.261,9.7025,-0.589,-0.0072,-0.0173,0.0549,27.2741,Mov02,Mov02,0.029687,0.000531,0.895285,0.033315,0.041182
0.2765,9.7217,-0.5986,-0.0005,-0.0197,0.0538,27.2712,Mov02,Mov02,0.032701,0.000537,0.894218,0.032956,0.039588
0.2897,9.7444,-0.589,0.0059,-0.0171,0.0488,27.2653,Mov02,Mov02,0.032705,0.00058,0.900542,0.031078,0.035095
0.2969,9.7612,-0.5878,0.0061,-0.0128,0.0426,27.2653,Mov02,Mov02,0.02846,0.000621,0.910035,0.029085,0.031799
0.3077,9.7588,-0.5782,0.0011,-0.0099,0.0384,27.2712,Mov02,Mov02,0.023736,0.000637,0.916723,0.027844,0.031059
0.3112,9.7588,-0.5698,-0.0032,-0.0061,0.0376,27.2712,Mov02,Mov02,0.021365,0.000646,0.919907,0.027266,0.030816
0.3029,9.7456,-0.5746,-0.0048,-0.0021,0.0381,27.2712,Mov02,Mov02,0.020641,0.000668,0.921204,0.027179,0.030308
0.2849,9.7348,-0.577,-0.0064,-0.0024,0.04,27.2712,Mov02,Mov02,0.020901,0.000657,0.919381,0.02785,0.03121
0.2753,9.7324,-0.5734,-0.004,-0.004,0.0426,27.2712,Mov02,Mov02,0.023227,0.000647,0.91567,0.028652,0.031805
0.2837,9.7229,-0.5974,-0.0008,-0.008,0.0453,27.2682,Mov02,Mov02,0.026149,0.00063,0.910327,0.029694,0.0332
0.2849,9.7372,-0.595,-0.0005,-0.0125,0.0453,27.2712,Mov02,Mov02,0.026731,0.000599,0.908332,0.030023,0.034315
0.2861,9.73,-0.6057,-0.0024,-0.0133,0.0432,27.2741,Mov02,Mov02,0.024828,0.000599,0.910353,0.02976,0.034459
0.2861,9.7276,-0.6081,-0.0056,-0.0109,0.0381,27.2682,Mov02,Mov02,0.021003,0.000622,0.916901,0.028495,0.032979
0.2801,9.7276,-0.5986,-0.0067,-0.0029,0.0338,27.2624,Mov02,Mov02,0.018345,0.000682,0.924428,0.026855,0.02969
0.2717,9.7252,-0.5997,-0.0072,0.0032,0.0328,27.2624,Mov02,Mov02,0.017292,0.000724,0.927954,0.026137,0.027894
0.267,9.7205,-0.5806,-0.0072,0.0048,0.0341,27.2653,Mov02,Mov02,0.017822,0.000731,0.92733,0.026276,0.027841
0.267,9.7264,-0.571,-0.0051,0.0021,0.0376,27.2653,Mov02,Mov02,0.020126,0.000704,0.923101,0.027134,0.028935
0.2717,9.7312,-0.5662,-0.0016,-0.0013,0.0389,27.2653,Mov02,Mov02,0.022352,0.000689,0.919874,0.027642,0.029444
0.2777,9.7552,-0.559,-0.0024,-0.0085,0.0368,27.2624,Mov02,Mov02,0.021757,0.00064,0.91921,0.027662,0.030731
0.2825,9.7731,-0.5614,-0.0085,-0.0157,0.033,27.2565,Mov02,Mov02,0.018606,0.000584,0.920439,0.027463,0.032909
0.3017,9.7671,-0.565,-0.0115,-0.0163,0.028,27.2594,Mov02,Mov02,0.016015,0.000592,0.924501,0.026422,0.03247
0.3041,9.7432,-0.5842,-0.008,-0.0104,0.025,27.2565,Mov02,Mov02,0.015625,0.00066,0.928665,0.025531,0.029519
0.3089,9.7324,-0.5902,-0.0016,-0.0032,0.0264,27.2535,Mov02,Mov02,0.017392,0.000731,0.929801,0.025153,0.026924
0.2957,9.7181,-0.5926,0.0019,-0.0008,0.0314,27.2565,Mov02,Mov02,0.020297,0.000747,0.925872,0.026103,0.026981
0.2993,9.7073,-0.6021,0.0024,-0.0019,0.0378,27.2624,Mov02,Mov02,0.023314,0.000719,0.919464,0.027535,0.028968
0.2849,9.7145,-0.6009,0.0021,-0.0051,0.0418,27.2624,Mov02,Mov02,0.025432,0.000676,0.914399,0.028731,0.030762
0.2765,9.7193,-0.6009,-0.0003,-0.0104,0.0432,27.2624,Mov02,Mov02,0.025608,0.000628,0.911071,0.029622,0.033071
0.2765,9.73,-0.6057,-0.0048,-0.0149,0.0421,27.2653,Mov02,Mov02,0.023485,0.000586,0.911015,0.029812,0.035101
0.2753,9.7336,-0.6141,-0.0059,-0.0133,0.0389,27.2624,Mov02,Mov02,0.021372,0.000602,0.915242,0.028972,0.033812
0.2741,9.7372,-0.6177,-0.0048,-0.0099,0.0354,27.2653,Mov02,Mov02,0.019968,0.000637,0.920059,0.027884,0.031453
0.2765,9.7336,-0.6165,-0.0048,-0.0064,0.0333,27.2682,Mov02,Mov02,0.018873,0.000668,0.923386,0.027114,0.029959
0.2849,9.7324,-0.6033,-0.004,-0.0005,0.0349,27.2682,Mov02,Mov02,0.019341,0.000701,0.924418,0.026741,0.0288
0.2957,9.7193,-0.5938,-0.0016,0.0043,0.0386,27.2682,Mov02,Mov02,0.021422,0.000732,0.922541,0.026982,0.028323
0.3077,9.7193,-0.5914,-0.0011,0.0064,0.0413,27.2712,Mov02,Mov02,0.02257,0.000736,0.921016,0.027171,0.028506
0.3148,9.7312,-0.5878,0.0003,0.0104,0.0424,27.2712,Mov02,Mov02,0.023091,0.000758,0.921889,0.026786,0.027476
0.3136,9.7456,-0.5866,-0.0011,0.0091,0.041,27.2682,Mov02,Mov02,0.022011,0.000742,0.923127,0.026544,0.027577
0.3077,9.7444,-0.6009,-0.0067,0.0019,0.0357,27.2624,Mov02,Mov02,0.018444,0.000696,0.92544,0.026347,0.029074
0.2909,9.742,-0.6117,-0.0125,-0.0043,0.0274,27.2565,Mov02,Mov02,0.014474,0.00067,0.929823,0.025569,0.029464
0.2897,9.7432,-0.6069,-0.0157,-0.0067,0.0216,27.2594,Mov02,Mov02,0.012337,0.000665,0.933216,0.024697,0.029084
0.2789,9.7348,-0.5938,-0.0165,-0.0085,0.0189,27.2594,Mov02,Mov02,0.01176,0.000665,0.934102,0.024517,0.028956
0.2813,9.7252,-0.5926,-0.0163,-0.0093,0.0184,27.2594,Mov02,Mov02,0.011784,0.000668,0.933916,0.024555,0.029076
0.2765,9.7336,-0.5794,-0.0125,-0.004,0.0205,27.2624,Mov02,Mov02,0.012863,0.000704,0.934617,0.024391,0.027425
0.2825,9.7396,-0.5698,-0.0072,0.0013,0.0229,27.2594,Mov02,Mov02,0.014503,0.000748,0.934789,0.024212,0.025748
0.2729,9.7396,-0.5638,-0.0016,0.0032,0.0269,27.2565,Mov02,Mov02,0.017254,0.000767,0.93198,0.02482,0.025179
0.2753,9.7456,-0.5794,0.0029,0.004,0.0306,27.2565,Mov02,Mov02,0.019856,0.000773,0.928952,0.02538,0.025039
0.2897,9.742,-0.5638,0.0088,0.0048,0.0344,27.2594,Mov02,Mov02,0.023827,0.000789,0.924727,0.02585,0.024806
0.2945,9.7408,-0.5638,0.0128,0.0045,0.036,27.2624,Mov02,Mov02,0.026432,0.000798,0.922097,0.026122,0.02455
0.3005,9.76,-0.5638,0.0139,0.0053,0.0349,27.2624,Mov02,Mov02,0.026096,0.000804,0.923648,0.025619,0.023834
0.2813,9.7767,-0.559,0.0104,0.0037,0.0336,27.2624,Mov02,Mov02,0.024025,0.000774,0.92546,0.025548,0.024194
0.2873,9.7648,-0.5806,0.0077,0.0051,0.0328,27.2624,Mov02,Mov02,0.02226,0.000782,0.927202,0.025388,0.024369
0.2897,9.7444,-0.5854,0.0085,0.0085,0.0341,27.2594,Mov02,Mov02,0.022903,0.000815,0.926833,0.025467,0.023982
0.2861,9.7336,-0.583,0.0104,0.0093,0.0378,27.2535,Mov02,Mov02,0.025503,0.000817,0.923099,0.026195,0.024385
0.2813,9.7372,-0.5794,0.0101,0.0059,0.0394,27.2594,Mov02,Mov02,0.026643,0.000781,0.920233,0.026845,0.025498
0.2837,9.7312,-0.595,0.0117,0.0067,0.0405,27.2594,Mov02,Mov02,0.027717,0.000792,0.919108,0.027031,0.025352
0.2813,9.7384,-0.6021,0.0115,0.0053,0.0413,27.2594,Mov02,Mov02,0.028027,0.000774,0.91809,0.027293,0.025816
0.2801,9.7252,-0.6021,0.0067,0.0029,0.0408,27.2682,Mov02,Mov02,0.025889,0.000746,0.918459,0.027601,0.027306
0.2777,9.7205,-0.6189,0.0021,0.0013,0.0392,27.2712,Mov02,Mov02,0.023172,0.000726,0.920271,0.02758,0.028251
0.2729,9.7205,-0.6285,-0.0013,0.0013,0.037,27.2653,Mov02,Mov02,0.020797,0.000721,0.922879,0.027237,0.028367
0.2717,9.7229,-0.6201,-0.0032,0.0013,0.0357,27.2624,Mov02,Mov02,0.019664,0.000718,0.924312,0.02695,0.028356
0.2789,9.73,-0.5997,-0.0051,0.0011,0.0362,27.2594,Mov02,Mov02,0.019387,0.000702,0.924058,0.026908,0.028945
0.2717,9.7252,-0.595,-0.0053,0.0005,0.0389,27.2682,Mov02,Mov02,0.020471,0.000688,0.9214,0.027586,0.029855
0.2693,9.7205,-0.5986,-0.0048,-0.004,0.0397,27.2712,Mov02,Mov02,0.021448,0.000662,0.918388,0.028293,0.03121
0.267,9.7241,-0.6057,-0.0048,-0.0091,0.0365,27.2741,Mov02,Mov02,0.020538,0.000643,0.919036,0.02818,0.031603
0.2729,9.7396,-0.6153,-0.0077,-0.0152,0.0309,27.2771,Mov02,Mov02,0.017788,0.000612,0.921865,0.027513,0.032221
0.2861,9.7384,-0.6153,-0.0104,-0.0144,0.0266,27.2741,Mov02,Mov02,0.015533,0.000624,0.925875,0.02649,0.031478
0.2981,9.7384,-0.6093,-0.0104,-0.0115,0.0266,27.2741,Mov02,Mov02,0.015357,0.00064,0.927125,0.026084,0.030794
0.3029,9.7384,-0.5782,-0.0099,-0.0061,0.0293,27.2712,Mov02,Mov02,0.016179,0.000663,0.92715,0.025962,0.030046
0.3065,9.7432,-0.5507,-0.0088,-0.0019,0.0354,27.2712,Mov02,Mov02,0.01845,0.000665,0.923903,0.026578,0.030403
0.3053,9.7408,-0.5543,-0.0059,0.0024,0.0413,27.2712,Mov02,Mov02,0.021353,0.00068,0.920332,0.027325,0.03031
0.3017,9.7588,-0.5531,-0.0043,0.0032,0.0445,27.2653,Mov02,Mov02,0.023168,0.000669,0.918007,0.027729,0.030427
0.2849,9.7707,-0.5854,-0.0008,0.0067,0.0434,27.2594,Mov02,Mov02,0.023277,0.000703,0.920528,0.027265,0.028227
0.2801,9.7755,-0.5962,0.0021,0.0083,0.0418,27.2682,Mov02,Mov02,0.023427,0.000731,0.922292,0.026803,0.026748
0.2741,9.7612,-0.5974,0.0043,0.0083,0.0394,27.2624,Mov02,Mov02,0.023328,0.000759,0.923578,0.026521,0.025815
0.2777,9.7432,-0.6069,0.0067,0.0053,0.0378,27.2682,Mov02,Mov02,0.023962,0.000766,0.922787,0.026653,0.025832
0.2765,9.7372,-0.6201,0.0069,0.0035,0.0365,27.2682,Mov02,Mov02,0.023561,0.000765,0.923061,0.026679,0.025934
0.2741,9.7324,-0.6153,0.008,0.0045,0.0368,27.2682,Mov02,Mov02,0.024117,0.000778,0.922863,0.026672,0.02557
0.2813,9.7241,-0.6045,0.0088,0.0056,0.0368,27.2682,Mov02,Mov02,0.024536,0.000794,0.922812,0.026551,0.025307
0.2897,9.7241,-0.5974,0.0075,0.0043,0.0381,27.2682,Mov02,Mov02,0.024832,0.000772,0.921282,0.026857,0.026258
0.2861,9.7288,-0.6165,0.0032,0.0016,0.0386,27.2712,Mov02,Mov02,0.023293,0.00073,0.920873,0.027283,0.027821
0.2933,9.7372,-0.6129,-0.0008,0.0013,0.0381,27.2682,Mov02,Mov02,0.021461,0.00071,0.922196,0.02707,0.028563
0.2993,9.7468,-0.6129,-0.0045,0.0003,0.037,27.2682,Mov02,Mov02,0.019689,0.000688,0.923485,0.026837,0.029301
0.2957,9.742,-0.6057,-0.0101,-0.0035,0.0344,27.2624,Mov02,Mov02,0.017302,0.000656,0.924517,0.026762,0.030764
0.2849,9.7324,-0.6153,-0.0131,-0.0051,0.0317,27.2624,Mov02,Mov02,0.015681,0.00065,0.925991,0.026609,0.03107
0.2741,9.7432,-0.6069,-0.0117,-0.0032,0.0296,27.2565,Mov02,Mov02,0.015278,0.00067,0.928628,0.02599,0.029434
0.2777,9.736,-0.589,-0.0053,0.0005,0.0317,27.2565,Mov02,Mov02,0.017757,0.000714,0.927674,0.026021,0.027834
0.2801,9.7276,-0.5938,0.0003,0.0008,0.0362,27.2594,Mov02,Mov02,0.021433,0.000724,0.922996,0.026918,0.027929
0.2813,9.7276,-0.6105,0.0045,0.0,0.04,27.2594,Mov02,Mov02,0.024757,0.00072,0.918529,0.027743,0.028251
0.2861,9.7205,-0.6201,0.008,0.0027,0.0426,27.2624,Mov02,Mov02,0.027315,0.000744,0.916225,0.028024,0.027691
0.2933,9.7264,-0.6333,0.0072,-0.0003,0.0421,27.2624,Mov02,Mov02,0.026781,0.000721,0.915895,0.028138,0.028465
0.2957,9.7241,-0.6321,0.0056,-0.0011,0.0397,27.2653,Mov02,Mov02,0.024971,0.000721,0.918145,0.027751,0.028412
0.3005,9.7181,-0.6404,0.0045,-0.0003,0.0378,27.2682,Mov02,Mov02,0.023482,0.000733,0.920391,0.027341,0.028053
0.2969,9.7205,-0.6309,0.0024,0.0021,0.0365,27.2624,Mov02,Mov02,0.021866,0.000745,0.923065,0.026833,0.027491
0.2969,9.7217,-0.6249,-0.0027,0.0005,0.0362,27.2653,Mov02,Mov02,0.020076,0.000713,0.923427,0.026933,0.028851
0.2909,9.7288,-0.6045,-0.0077,-0.0016,0.0378,27.2653,Mov02,Mov02,0.019267,0.000669,0.921832,0.027413,0.030819
0.2897,9.7312,-0.5866,-0.0091,-0.0027,0.0397,27.2653,Mov02,Mov02,0.019775,0.000648,0.919815,0.027843,0.031919
0.2897,9.7456,-0.589,-0.0069,-0.0019,0.0426,27.2682,Mov02,Mov02,0.021536,0.000643,0.917687,0.028212,0.031922
0.2873,9.7456,-0.6021,-0.004,-0.0005,0.045,27.2712,Mov02,Mov02,0.023477,0.000652,0.915702,0.028604,0.031565
0.2813,9.7456,-0.6069,-0.0008,-0.0005,0.0464,27.2594,Mov02,Mov02,0.025452,0.000659,0.913806,0.028931,0.031153
0.2753,9.7516,-0.6129,0.0008,-0.0035,0.0445,27.2594,Mov02,Mov02,0.02548,0.000652,0.914081,0.028866,0.030921
0.2682,9.7683,-0.6105,0.0005,-0.0045,0.0416,27.2624,Mov02,Mov02,0.023967,0.000649,0.916923,0.028282,0.030179
0.2693,9.7695,-0.6105,-0.0013,-0.0059,0.0365,27.2653,Mov02,Mov02,0.021122,0.000654,0.92131,0.027394,0.029519
0.2777,9.7683,-0.6105,-0.0013,-0.0032,0.033,27.2653,Mov02,Mov02,0.019489,0.000685,0.925442,0.026389,0.027995
0.2885,9.7516,-0.5986,0.0011,0.0005,0.0328,27.2594,Mov02,Mov02,0.020111,0.000729,0.926373,0.025998,0.02679
0.3041,9.7348,-0.5866,0.0029,0.0035,0.0338,27.2624,Mov02,Mov02,0.021175,0.00076,0.925875,0.025898,0.026292
0.3112,9.7205,-0.5914,0.0043,0.0056,0.0381,27.2682,Mov02,Mov02,0.02339,0.000769,0.922472,0.02657,0.0268
0.322,9.7217,-0.6081,0.0043,0.0077,0.0434,27.2624,Mov02,Mov02,0.025454,0.000758,0.918717,0.027316,0.027755
0.3124,9.7241,-0.6213,0.0053,0.0115,0.0466,27.2624,Mov02,Mov02,0.026933,0.000772,0.917293,0.027649,0.027353
0.2921,9.7348,-0.6416,0.0072,0.0181,0.0469,27.2594,Mov02,Mov02,0.026757,0.000821,0.920039,0.027138,0.025245
0.2873,9.7384,-0.6357,0.0077,0.0179,0.0448,27.2565,Mov02,Mov02,0.025994,0.00083,0.921801,0.026745,0.02463
0.2849,9.7372,-0.6393,0.0024,0.0104,0.0413,27.2506,Mov02,Mov02,0.022868,0.00077,0.922979,0.026898,0.026485
0.2885,9.7432,-0.6165,-0.0061,0.0013,0.0357,27.2594,Mov02,Mov02,0.018545,0.000695,0.925217,0.026611,0.028932
0.2957,9.7468,-0.6081,-0.0141,-0.0051,0.032,27.2594,Mov02,Mov02,0.015434,0.000638,0.926166,0.026418,0.031344
0.2969,9.748,-0.5974,-0.016,-0.0061,0.0309,27.2565,Mov02,Mov02,0.014763,0.000629,0.926599,0.026272,0.031737
0.2945,9.7384,-0.577,-0.0115,-0.0051,0.0325,27.2594,Mov02,Mov02,0.016673,0.00065,0.925182,0.02654,0.030955
0.2945,9.736,-0.5782,-0.0045,-0.0043,0.0365,27.2565,Mov02,Mov02,0.020344,0.000667,0.921358,0.027255,0.030377
0.2909,9.742,-0.6033,0.0003,-0.0056,0.0408,27.2506,Mov02,Mov02,0.023887,0.000658,0.916394,0.028261,0.030801
0.2933,9.736,-0.6033,0.0056,-0.0053,0.0434,27.2565,Mov02,Mov02,0.027681,0.000671,0.912503,0.02878,0.030365
0.2885,9.742,-0.6141,0.0085,-0.0072,0.0437,27.2624,Mov02,Mov02,0.029351,0.000667,0.910786,0.029027,0.030169
0.2933,9.7516,-0.6261,0.0085,-0.0093,0.0424,27.2624,Mov02,Mov02,0.028615,0.000656,0.911533,0.028874,0.030322
0.2993,9.7456,-0.6273,0.0077,-0.0085,0.0397,27.2712,Mov02,Mov02,0.026722,0.000672,0.914671,0.028263,0.029672
0.3089,9.7312,-0.6309,0.0067,-0.0064,0.0362,27.2653,Mov02,Mov02,0.024334,0.000703,0.918888,0.027421,0.028654
0.3089,9.7205,-0.6261,0.0035,-0.0093,0.0333,27.2682,Mov02,Mov02,0.022149,0.000689,0.92052,0.027249,0.029393
0.3041,9.7324,-0.6201,-0.0029,-0.0157,0.0301,27.2653,Mov02,Mov02,0.019109,0.000634,0.921619,0.027203,0.031435
0.2933,9.7217,-0.6273,-0.0061,-0.0189,0.0288,27.2624,Mov02,Mov02,0.017859,0.000614,0.921356,0.027484,0.032687
0.2909,9.7205,-0.6393,-0.0027,-0.0176,0.0296,27.2594,Mov02,Mov02,0.019076,0.000632,0.920992,0.027563,0.031737
0.2897,9.7241,-0.6369,0.0027,-0.0139,0.0325,27.2565,Mov02,Mov02,0.021834,0.00066,0.919473,0.027722,0.030312
0.2861,9.7264,-0.6464,0.0045,-0.0091,0.037,27.2535,Mov02,Mov02,0.023973,0.000677,0.91734,0.028155,0.029855
0.2885,9.7133,-0.6357,0.0088,-0.0013,0.0405,27.2565,Mov02,Mov02,0.026942,0.000734,0.916172,0.028098,0.028054
0.2993,9.7252,-0.6381,0.0117,0.0056,0.0416,27.2594,Mov02,Mov02,0.027874,0.000783,0.917904,0.027367,0.026071
0.2909,9.7468,-0.6261,0.0125,0.0093,0.0426,27.2594,Mov02,Mov02,0.028321,0.000796,0.91879,0.027032,0.025062
0.3124,9.7528,-0.6297,0.0101,0.0096,0.0434,27.2506,Mov02,Mov02,0.027401,0.00078,0.919093,0.026938,0.025787
0.322,9.7552,-0.6321,0.0088,0.0104,0.0432,27.2535,Mov02,Mov02,0.026457,0.00078,0.920184,0.026715,0.025864
0.3244,9.7707,-0.6285,0.0056,0.0083,0.041,27.2506,Mov02,Mov02,0.024129,0.000752,0.922417,0.026368,0.026334
0.3244,9.7695,-0.6225,0.0016,0.0069,0.0394,27.2447,Mov02,Mov02,0.021994,0.000734,0.924019,0.026211,0.027042
0.3148,9.7731,-0.6345,0.0008,0.0056,0.0378,27.2506,Mov02,Mov02,0.021002,0.000727,0.925155,0.026119,0.026998
0.3065,9.76,-0.6309,0.0032,0.0085,0.0373,27.2565,Mov02,Mov02,0.021537,0.000767,0.926035,0.025905,0.025756
0.2957,9.7456,-0.6333,0.0045,0.008,0.0384,27.2594,Mov02,Mov02,0.022677,0.000772,0.924252,0.026381,0.025918
0.2945,9.7157,-0.6416,0.0027,0.0029,0.04,27.2624,Mov02,Mov02,0.023336,0.000738,0.920228,0.027519,0.028179
0.2957,9.7073,-0.6512,0.0013,0.0,0.0408,27.2653,Mov02,Mov02,0.023426,0.000714,0.918254,0.02808,0.029527
0.2921,9.7193,-0.6608,0.0013,-0.0003,0.0397,27.2712,Mov02,Mov02,0.022768,0.000711,0.919532,0.027835,0.029153
0.2957,9.7288,-0.656,0.0008,-0.0011,0.0386,27.2682,Mov02,Mov02,0.022146,0.000703,0.920461,0.027573,0.029117
0.2993,9.7336,-0.6668,-0.0005,-0.0016,0.0373,27.2653,Mov02,Mov02,0.020969,0.000698,0.921847,0.027316,0.02917
0.2993,9.742,-0.6512,-0.0008,-0.0003,0.0357,27.2653,Mov02,Mov02,0.020197,0.000708,0.923981,0.026755,0.028359
0.3077,9.7408,-0.6464,-0.0005,0.0005,0.0346,27.2624,Mov02,Mov02,0.019847,0.00072,0.925127,0.026397,0.027909
0.3244,9.736,-0.656,0.0,-0.0003,0.0344,27.2624,Mov02,Mov02,0.019932,0.000721,0.924864,0.026344,0.02814
0.3232,9.7276,-0.6644,0.0003,-0.0013,0.036,27.2653,Mov02,Mov02,0.020745,0.000712,0.922819,0.026864,0.02886
0.3208,9.736,-0.6823,-0.0019,-0.004,0.0346,27.2653,Mov02,Mov02,0.019468,0.000688,0.923441,0.026863,0.02954
0.322,9.7396,-0.6728,-0.0021,-0.0024,0.0341,27.2682,Mov02,Mov02,0.019095,0.000698,0.924667,0.026535,0.029005
0.3196,9.7312,-0.6656,-0.0035,-0.0011,0.0362,27.2682,Mov02,Mov02,0.019449,0.000695,0.923362,0.026899,0.029594
0.3172,9.7157,-0.6656,-0.0061,-0.0021,0.0394,27.2682,Mov02,Mov02,0.019954,0.000672,0.920021,0.027813,0.03154
0.3089,9.7145,-0.6656,-0.0072,-0.0024,0.0416,27.2712,Mov02,Mov02,0.020452,0.000658,0.918099,0.028362,0.032429
0.2993,9.7205,-0.6596,-0.0069,-0.0005,0.0405,27.2712,Mov02,Mov02,0.019976,0.000672,0.920036,0.027967,0.031349
0.2909,9.7444,-0.6416,-0.0075,-0.0029,0.0362,27.2682,Mov02,Mov02,0.018426,0.000661,0.923222,0.027172,0.030519
0.3053,9.7636,-0.6548,-0.0083,-0.0043,0.0312,27.2653,Mov02,Mov02,0.016316,0.000662,0.927412,0.026051,0.029559
0.3148,9.7755,-0.6333,-0.0075,-0.0024,0.0277,27.2682,Mov02,Mov02,0.015419,0.000685,0.930981,0.024991,0.027925
0.3244,9.7731,-0.6297,-0.0059,0.0008,0.0272,27.2682,Mov02,Mov02,0.015498,0.000715,0.932459,0.024528,0.026801
0.328,9.7636,-0.6273,-0.0051,0.0003,0.0296,27.2653,Mov02,Mov02,0.0166,0.000709,0.93011,0.025063,0.027517
0.3196,9.748,-0.6309,-0.0024,0.0008,0.0336,27.2624,Mov02,Mov02,0.018865,0.000714,0.926475,0.025969,0.027977
0.3029,9.7252,-0.6476,0.0027,0.0013,0.0365,27.2594,Mov02,Mov02,0.021825,0.000738,0.922928,0.026854,0.027654
0.2897,9.7157,-0.6572,0.0085,0.0013,0.0384,27.2653,Mov02,Mov02,0.025104,0.00076,0.919793,0.027421,0.026922
0.2933,9.7145,-0.6704,0.012,0.0005,0.0381,27.2594,Mov02,Mov02,0.026491,0.000772,0.918888,0.027442,0.026407
0.2957,9.7169,-0.6752,0.0085,-0.0056,0.036,27.2624,Mov02,Mov02,0.024518,0.000725,0.91908,0.027639,0.028039
0.3029,9.7133,-0.6776,0.0008,-0.0101,0.0333,27.2594,Mov02,Mov02,0.020713,0.000678,0.920788,0.027581,0.030241
0.3005,9.7324,-0.6692,-0.0077,-0.0115,0.0328,27.2594,Mov02,Mov02,0.017662,0.00063,0.922107,0.027446,0.032156
0.2933,9.73,-0.644,-0.0155,-0.0128,0.0344,27.2624,Mov02,Mov02,0.016186,0.000589,0.920433,0.027934,0.034858
0.2813,9.7241,-0.6357,-0.0179,-0.0152,0.0376,27.2624,Mov02,Mov02,0.016807,0.000559,0.91639,0.028993,0.03725
0.2933,9.7181,-0.6297,-0.0131,-0.0149,0.041,27.2624,Mov02,Mov02,0.019669,0.000567,0.912839,0.029621,0.037303
0.2861,9.7169,-0.6213,-0.0011,-0.0176,0.0453,27.2594,Mov02,Mov02,0.026942,0.000579,0.90533,0.030855,0.036295
0.2981,9.7456,-0.6189,0.0059,-0.0197,0.0466,27.2624,Mov02,Mov02,0.031281,0.000574,0.901894,0.030907,0.035344
0.3148,9.7695,-0.6177,0.0083,-0.0213,0.0453,27.2624,Mov02,Mov02,0.031778,0.000569,0.902599,0.030364,0.03469
0.3316,9.7947,-0.6309,0.0093,-0.0187,0.0426,27.2594,Mov02,Mov02,0.029896,0.000587,0.907646,0.029136,0.032736
0.3508,9.7935,-0.6381,0.0096,-0.0128,0.0397,27.2594,Mov02,Mov02,0.0275,0.000632,0.913656,0.027788,0.030424
0.3448,9.7935,-0.6249,0.0096,-0.0064,0.037,27.2565,Mov02,Mov02,0.025508,0.000681,0.919173,0.026649,0.027988
0.3388,9.7779,-0.6333,0.0072,-0.0024,0.0349,27.2594,Mov02,Mov02,0.02304,0.000713,0.923115,0.026076,0.027055
0.3256,9.7588,-0.6536,0.0035,-0.0024,0.0338,27.2594,Mov02,Mov02,0.021051,0.000712,0.924411,0.026221,0.027605
0.3089,9.7384,-0.6596,0.0035,-0.0016,0.033,27.2594,Mov02,Mov02,0.020747,0.000731,0.924945,0.026333,0.027243
0.2981,9.7181,-0.6608,0.004,-0.0059,0.0322,27.2594,Mov02,Mov02,0.021194,0.00072,0.923139,0.026888,0.02806
0.2993,9.7276,-0.6644,0.0051,-0.0109,0.0325,27.2565,Mov02,Mov02,0.022126,0.000686,0.920727,0.027358,0.029103
0.3005,9.7241,-0.6883,0.0048,-0.0139,0.0346,27.2594,Mov02,Mov02,0.023026,0.00066,0.917551,0.028166,0.030597
0.3077,9.73,-0.6895,0.0019,-0.0139,0.0349,27.2535,Mov02,Mov02,0.0219,0.000645,0.91799,0.028108,0.031356
0.31,9.7408,-0.6931,-0.0027,-0.0117,0.0333,27.2565,Mov02,Mov02,0.019266,0.000642,0.921379,0.027462,0.031251
0.3136,9.748,-0.6704,-0.0067,-0.0053,0.0301,27.2594,Mov02,Mov02,0.016482,0.000674,0.927342,0.026055,0.029447
0.3172,9.754,-0.6548,-0.008,0.0,0.0296,27.2565,Mov02,Mov02,0.015611,0.0007,0.930182,0.025322,0.028186
0.3196,9.7336,-0.65,-0.0056,0.0043,0.0341,27.2624,Mov02,Mov02,0.017626,0.000728,0.927669,0.025908,0.028068
0.3244,9.7097,-0.656,-0.0019,0.0045,0.0405,27.2653,Mov02,Mov02,0.021447,0.00073,0.921281,0.027299,0.029242
0.328,9.7097,-0.662,0.0027,0.0051,0.0456,27.2653,Mov02,Mov02,0.02552,0.00073,0.915981,0.028212,0.029557
0.3244,9.7336,-0.6704,0.0059,0.0037,0.0464,27.2624,Mov02,Mov02,0.027264,0.000719,0.91455,0.028316,0.029151
