Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Clase Real,Clase Predecida,Resultado Inferencia
-9.4284,-0.978,-1.8196,0.0037,-0.0016,0.0434,29.0653,Mov03,Mov03,0.996094
-9.4595,-0.9553,-1.7837,0.0115,-0.0157,0.0376,29.0624,Mov03,Mov03,0.996094
-9.4703,-0.9469,-1.7214,0.0064,-0.0211,0.0272,29.0565,Mov03,Mov03,0.996094
-9.4344,-0.9756,-1.6951,-0.0085,-0.0099,0.02,29.0594,Mov03,Mov03,0.996094
-9.3781,-0.9864,-1.7274,-0.0216,0.0083,0.0245,29.0594,Mov03,Mov03,0.996094
-9.3589,-0.9948,-1.7861,-0.0248,0.0205,0.037,29.0624,Mov03,Mov03,0.996094
-9.3781,-0.9876,-1.8435,-0.0187,0.0216,0.0466,29.0535,Mov03,Mov03,0.996094
-9.4176,-0.9876,-1.8878,-0.0051,0.0123,0.0461,29.0535,Mov03,Mov03,0.996094
-9.4296,-0.9828,-1.8902,0.0144,-0.004,0.0405,29.0506,Mov03,Mov03,0.996094
-9.3996,-0.9804,-1.8603,0.0328,-0.0226,0.037,29.0506,Mov03,Mov03,0.996094
-9.3889,-0.9876,-1.7945,0.0424,-0.0357,0.0384,29.0476,Mov03,Mov03,0.996094
-9.4092,-0.9984,-1.7166,0.0354,-0.0338,0.0394,29.0476,Mov03,Mov03,0.996094
-9.414,-1.002,-1.6867,0.0173,-0.0234,0.0373,29.0447,Mov03,Mov03,0.996094
-9.4128,-0.9924,-1.6891,0.0005,-0.0125,0.0354,29.0447,Mov03,Mov03,0.996094
-9.4248,-0.99,-1.7178,-0.0099,-0.0085,0.0365,29.0476,Mov03,Mov03,0.996094
-9.4475,-1.0032,-1.7621,-0.0075,-0.008,0.04,29.0418,Mov03,Mov03,0.996094
-9.4739,-1.0092,-1.7837,0.0056,-0.0099,0.0424,29.0418,Mov03,Mov03,0.996094
-9.4798,-0.99,-1.7669,0.0179,-0.0136,0.0413,29.0418,Mov03,Mov03,0.996094
-9.4763,-0.9708,-1.6568,0.0,-0.0109,0.0282,29.0447,Mov03,Mov03,0.996094
-9.4487,-0.9948,-1.6688,-0.0179,-0.0035,0.0179,29.0388,Mov03,Mov03,0.996094
-9.3889,-1.0223,-1.7514,-0.0256,0.0005,0.0128,29.0359,Mov03,Mov03,0.996094
-9.3422,-1.0235,-1.8208,-0.0187,-0.0024,0.0213,29.0329,Mov03,Mov03,0.996094
-9.3182,-1.0056,-1.8256,-0.0037,-0.0101,0.037,29.03,Mov03,Mov03,0.996094
-9.3649,-0.9828,-1.7765,0.0037,-0.0218,0.0466,29.0359,Mov03,Mov03,0.996094
-9.4415,-0.9936,-1.7454,0.004,-0.0301,0.0421,29.0418,Mov03,Mov03,0.996094
-9.4822,-1.008,-1.7262,-0.0008,-0.0296,0.0301,29.0388,Mov03,Mov03,0.996094
-9.4643,-1.008,-1.7083,-0.0069,-0.0208,0.0224,29.0329,Mov03,Mov03,0.996094
-9.4308,-1.0104,-1.7226,-0.0096,-0.0104,0.0272,29.0359,Mov03,Mov03,0.996094
-9.4212,-1.0211,-1.7669,-0.0045,-0.0035,0.0352,29.0329,Mov03,Mov03,0.996094
-9.4272,-1.0163,-1.7909,0.0131,-0.0107,0.04,29.03,Mov03,Mov03,0.996094
-9.4332,-0.99,-1.731,0.0258,-0.0221,0.0389,29.0271,Mov03,Mov03,0.996094
-9.4439,-0.9816,-1.6616,0.0184,-0.0242,0.0346,29.03,Mov03,Mov03,0.996094
-9.4487,-1.0116,-1.664,0.0029,-0.0136,0.0288,29.0329,Mov03,Mov03,0.996094
-9.4296,-1.0199,-1.6819,-0.0077,-0.0011,0.0285,29.0182,Mov03,Mov03,0.996094
-9.42,-1.0044,-1.7107,-0.0144,0.0101,0.0344,29.0212,Mov03,Mov03,0.996094
-9.4427,-0.9828,-1.7286,-0.0171,0.0165,0.0408,29.0182,Mov03,Mov03,0.996094
-9.4643,-0.9744,-1.7454,-0.0149,0.0155,0.0402,29.0212,Mov03,Mov03,0.996094
-9.4571,-0.9816,-1.7777,-0.0067,0.0093,0.0365,29.0241,Mov03,Mov03,0.996094
-9.4355,-0.9756,-1.7801,0.0035,0.0029,0.036,29.0182,Mov03,Mov03,0.996094
-9.4212,-0.9744,-1.7597,0.0093,-0.0008,0.0368,29.0212,Mov03,Mov03,0.996094
-9.4044,-0.9756,-1.749,0.008,-0.0024,0.0362,29.0212,Mov03,Mov03,0.996094
-9.402,-0.9852,-1.7442,0.0051,-0.0053,0.0322,29.0182,Mov03,Mov03,0.996094
-9.3996,-1.0032,-1.7262,0.0016,-0.0061,0.0296,29.0124,Mov03,Mov03,0.996094
-9.4008,-1.0343,-1.7035,-0.0064,-0.0008,0.0317,29.0124,Mov03,Mov03,0.996094
-9.408,-1.0379,-1.6915,-0.0152,0.0056,0.0349,29.0094,Mov03,Mov03,0.996094
-9.4188,-1.0355,-1.7011,-0.0216,0.0085,0.0386,29.0094,Mov03,Mov03,0.996094
-9.4308,-1.0331,-1.7442,-0.0226,0.0091,0.0408,29.0035,Mov03,Mov03,0.996094
-9.4391,-1.0247,-1.7633,-0.0195,0.0064,0.04,29.0035,Mov03,Mov03,0.996094
-9.426,-0.9984,-1.7466,-0.0189,0.0035,0.0384,28.9976,Mov03,Mov03,0.996094
-9.4308,-0.9697,-1.7454,-0.0208,0.0051,0.0389,28.9947,Mov03,Mov03,0.996094
-9.4439,-0.9697,-1.7669,-0.02,0.0091,0.0418,28.9976,Mov03,Mov03,0.996094
-9.4691,-0.9756,-1.7801,-0.0136,0.0099,0.041,28.9947,Mov03,Mov03,0.996094
-9.4751,-0.972,-1.7729,-0.0088,0.0099,0.0373,28.9976,Mov03,Mov03,0.996094
-9.4655,-0.9732,-1.7526,-0.0091,0.0099,0.0328,29.0006,Mov03,Mov03,0.996094
-9.4415,-0.99,-1.7406,-0.0136,0.012,0.028,29.0065,Mov03,Mov03,0.996094
-9.4164,-1.0139,-1.737,-0.0192,0.0131,0.0234,29.0035,Mov03,Mov03,0.996094
-9.3805,-1.0175,-1.7561,-0.0208,0.0125,0.0218,28.9976,Mov03,Mov03,0.996094
-9.3541,-1.0259,-1.7657,-0.0187,0.0093,0.0258,28.9976,Mov03,Mov03,0.996094
-9.3565,-1.0391,-1.7729,-0.0136,0.0067,0.0328,29.0065,Mov03,Mov03,0.996094
-9.3733,-1.0475,-1.7526,-0.0117,0.0056,0.0362,29.0006,Mov03,Mov03,0.996094
-9.3865,-1.0487,-1.731,-0.0136,0.0067,0.0381,28.9976,Mov03,Mov03,0.996094
-9.3829,-1.0235,-1.7549,-0.0165,0.0085,0.0389,28.9918,Mov03,Mov03,0.996094
-9.3769,-0.9924,-1.7837,-0.0173,0.0064,0.0408,28.9888,Mov03,Mov03,0.996094
-9.3793,-0.9756,-1.81,-0.0157,0.0019,0.044,28.9859,Mov03,Mov03,0.996094
-9.3984,-0.9637,-1.8184,-0.0109,-0.0016,0.0472,28.9829,Mov03,Mov03,0.996094
-9.4284,-0.9697,-1.8172,-0.0037,-0.0032,0.0474,28.9829,Mov03,Mov03,0.996094
-9.4463,-0.9828,-1.8196,0.0043,-0.0051,0.0469,28.98,Mov03,Mov03,0.996094
-9.4691,-0.9828,-1.7753,0.008,-0.0096,0.044,28.98,Mov03,Mov03,0.996094
-9.4822,-1.0008,-1.7286,0.0045,-0.0101,0.0373,28.98,Mov03,Mov03,0.996094
-9.4703,-1.0116,-1.6975,-0.0051,-0.0045,0.0304,28.98,Mov03,Mov03,0.996094
-9.4308,-0.9984,-1.7035,-0.0157,0.0037,0.0285,28.9859,Mov03,Mov03,0.996094
-9.408,-0.9984,-1.7454,-0.0221,0.0093,0.0346,28.9859,Mov03,Mov03,0.996094
-9.4176,-1.0068,-1.7801,-0.0171,0.0133,0.0424,28.9859,Mov03,Mov03,0.996094
-9.4248,-1.0151,-1.7897,-0.0053,0.0139,0.048,28.9859,Mov03,Mov03,0.996094
-9.426,-1.008,-1.7729,0.0059,0.0085,0.0506,28.9859,Mov03,Mov03,0.996094
-9.4224,-0.99,-1.7334,0.0077,0.0037,0.0496,28.9859,Mov03,Mov03,0.996094
-9.4176,-0.9864,-1.7023,-0.0016,0.0019,0.0442,28.9859,Mov03,Mov03,0.996094
-9.4032,-0.9912,-1.7095,-0.016,0.0019,0.037,28.9888,Mov03,Mov03,0.996094
-9.3913,-0.9936,-1.7394,-0.0242,0.0045,0.0349,28.9829,Mov03,Mov03,0.996094
-9.3889,-0.996,-1.7741,-0.0218,0.008,0.0384,28.9829,Mov03,Mov03,0.996094
-9.3901,-0.9816,-1.7921,-0.0149,0.0107,0.0466,28.98,Mov03,Mov03,0.996094
-9.426,-0.9708,-1.7921,-0.0096,0.0096,0.0528,28.9771,Mov03,Mov03,0.996094
-9.4655,-0.9744,-1.7968,-0.0053,0.004,0.0504,28.9741,Mov03,Mov03,0.996094
-9.4631,-0.9697,-1.7777,-0.0019,-0.0032,0.0424,28.9741,Mov03,Mov03,0.996094
-9.4499,-0.9673,-1.7514,-0.0011,-0.0101,0.0362,28.9712,Mov03,Mov03,0.996094
-9.4415,-0.978,-1.7226,-0.0043,-0.0115,0.0352,28.9712,Mov03,Mov03,0.996094
-9.4547,-0.9888,-1.7286,-0.0064,-0.0067,0.0365,28.9682,Mov03,Mov03,0.996094
-9.4595,-0.99,-1.7226,-0.008,0.0011,0.0368,28.9682,Mov03,Mov03,0.996094
-9.4487,-0.9732,-1.7274,-0.0117,0.0064,0.0381,28.9712,Mov03,Mov03,0.996094
-9.4547,-0.972,-1.7502,-0.0147,0.0075,0.0384,28.9712,Mov03,Mov03,0.996094
-9.4487,-0.984,-1.7789,-0.0131,0.0051,0.0349,28.9741,Mov03,Mov03,0.996094
-9.426,-0.9708,-1.7837,-0.0099,0.0008,0.0322,28.9741,Mov03,Mov03,0.996094
-9.402,-0.978,-1.7765,-0.0072,-0.0032,0.033,28.9712,Mov03,Mov03,0.996094
-9.4008,-0.9936,-1.7621,-0.0059,-0.0053,0.0362,28.9771,Mov03,Mov03,0.996094
-9.42,-0.99,-1.7549,-0.0056,-0.004,0.0376,28.9741,Mov03,Mov03,0.996094
-9.426,-0.9984,-1.7549,-0.0064,-0.0003,0.0384,28.9741,Mov03,Mov03,0.996094
-9.4439,-0.996,-1.7358,-0.0083,0.0021,0.0376,28.9741,Mov03,Mov03,0.996094
-9.4439,-0.9756,-1.7573,-0.0112,0.0035,0.0349,28.9741,Mov03,Mov03,0.996094
-9.4344,-0.9649,-1.7633,-0.0141,0.0029,0.0325,28.9771,Mov03,Mov03,0.996094
-9.4427,-0.9673,-1.7921,-0.0133,0.0027,0.0317,28.9771,Mov03,Mov03,0.996094
-9.4355,-0.9768,-1.804,-0.0085,0.0035,0.0333,28.98,Mov03,Mov03,0.996094
-9.4236,-0.9589,-1.8064,-0.0035,0.0053,0.0365,28.9829,Mov03,Mov03,0.996094
-9.4296,-0.9553,-1.7861,-0.0027,0.0059,0.0386,28.9741,Mov03,Mov03,0.996094
-9.4487,-0.9649,-1.7909,-0.0016,0.0045,0.0376,28.9771,Mov03,Mov03,0.996094
-9.4523,-0.9852,-1.7789,0.0019,0.0016,0.033,28.9771,Mov03,Mov03,0.996094
-9.4355,-0.9948,-1.7478,0.0037,-0.0013,0.0293,28.98,Mov03,Mov03,0.996094
-9.4236,-1.0008,-1.7274,0.0005,-0.0045,0.0277,28.98,Mov03,Mov03,0.996094
-9.4164,-1.0056,-1.7214,-0.0035,-0.0029,0.0274,28.9771,Mov03,Mov03,0.996094
-9.4128,-0.9996,-1.719,-0.0059,0.0029,0.0288,28.9741,Mov03,Mov03,0.996094
-9.396,-0.9936,-1.7358,-0.0077,0.0096,0.0336,28.9712,Mov03,Mov03,0.996094
-9.4056,-0.9792,-1.7466,-0.0085,0.0141,0.0405,28.9712,Mov03,Mov03,0.996094
-9.4332,-0.9744,-1.7657,-0.0072,0.0123,0.0437,28.9741,Mov03,Mov03,0.996094
-9.4679,-0.978,-1.7849,-0.0037,0.0064,0.0392,28.9771,Mov03,Mov03,0.996094
-9.4846,-0.9732,-1.7861,0.0005,0.0035,0.0312,28.98,Mov03,Mov03,0.996094
-9.4691,-0.9625,-1.7729,0.0011,0.0077,0.0245,28.98,Mov03,Mov03,0.996094
-9.4164,-0.9661,-1.7717,0.0003,0.0075,0.0218,28.98,Mov03,Mov03,0.996094
-9.3937,-0.978,-1.7957,0.0011,0.0037,0.0234,28.9859,Mov03,Mov03,0.996094
-9.3948,-0.9888,-1.7849,0.0035,0.0029,0.028,28.9829,Mov03,Mov03,0.996094
-9.3889,-0.9744,-1.7825,0.0019,0.0059,0.0325,28.9829,Mov03,Mov03,0.996094
-9.3972,-0.978,-1.7777,-0.0008,0.0053,0.032,28.9829,Mov03,Mov03,0.996094
-9.414,-0.978,-1.7741,-0.0021,0.0005,0.0277,28.9771,Mov03,Mov03,0.996094
-9.4224,-0.9816,-1.7705,-0.0016,-0.0069,0.0242,28.98,Mov03,Mov03,0.996094
-9.4308,-0.9792,-1.7609,-0.0011,-0.0141,0.0218,28.9771,Mov03,Mov03,0.996094
-9.4367,-1.0008,-1.7561,-0.0003,-0.0192,0.0187,28.9712,Mov03,Mov03,0.996094
-9.426,-1.0259,-1.7346,-0.0013,-0.0189,0.0171,28.9741,Mov03,Mov03,0.996094
-9.4152,-1.0367,-1.7214,-0.0051,-0.0128,0.0211,28.9712,Mov03,Mov03,0.996094
-9.408,-1.0343,-1.7035,-0.0117,-0.0032,0.028,28.9712,Mov03,Mov03,0.996094
-9.4284,-1.0391,-1.7107,-0.0184,0.0016,0.0312,28.9653,Mov03,Mov03,0.996094
-9.4451,-1.0403,-1.7214,-0.0218,-0.0003,0.0274,28.9653,Mov03,Mov03,0.996094
-9.4415,-0.9936,-1.7466,-0.0237,-0.0024,0.0229,28.9653,Mov03,Mov03,0.996094
-9.4272,-0.9661,-1.7801,-0.0245,-0.0019,0.0216,28.9653,Mov03,Mov03,0.996094
-9.4008,-0.972,-1.8088,-0.0203,0.0,0.0245,28.9682,Mov03,Mov03,0.996094
-9.3937,-0.9708,-1.8232,-0.0115,0.0027,0.0304,28.9741,Mov03,Mov03,0.996094
-9.402,-0.9673,-1.822,-0.0032,0.0045,0.0362,28.9771,Mov03,Mov03,0.996094
-9.4128,-0.9768,-1.7968,0.0013,0.0048,0.0378,28.9712,Mov03,Mov03,0.996094
-9.4296,-0.996,-1.7801,0.0021,0.0016,0.0333,28.9653,Mov03,Mov03,0.996094
-9.4391,-1.0187,-1.7609,0.0024,-0.0043,0.0253,28.9712,Mov03,Mov03,0.996094
-9.4128,-1.0271,-1.7394,0.0027,-0.0096,0.0197,28.9712,Mov03,Mov03,0.996094
-9.3757,-1.0391,-1.7298,0.0013,-0.0115,0.0224,28.9682,Mov03,Mov03,0.996094
-9.3577,-1.0307,-1.7346,-0.0005,-0.0083,0.0293,28.9624,Mov03,Mov03,0.996094
-9.3601,-1.0247,-1.7418,-0.0013,-0.0008,0.0397,28.9682,Mov03,Mov03,0.996094
-9.3865,-1.0151,-1.7538,-0.0005,0.0072,0.048,28.9712,Mov03,Mov03,0.996094
-9.4332,-1.0056,-1.7621,0.0003,0.0088,0.0512,28.9712,Mov03,Mov03,0.996094
-9.4798,-1.0068,-1.7669,0.0032,0.0029,0.0464,28.9682,Mov03,Mov03,0.996094
-9.505,-1.0044,-1.749,0.0059,-0.0035,0.036,28.9682,Mov03,Mov03,0.996094
-9.499,-1.002,-1.719,0.0053,-0.004,0.0258,28.9712,Mov03,Mov03,0.996094
-9.4727,-1.0044,-1.7142,0.0011,0.0019,0.0216,28.9741,Mov03,Mov03,0.996094
-9.4391,-1.0223,-1.7214,-0.0037,0.0115,0.0232,28.9771,Mov03,Mov03,0.996094
-9.402,-1.0235,-1.7406,-0.0075,0.0184,0.0282,28.9771,Mov03,Mov03,0.996094
-9.3805,-1.0151,-1.7753,-0.0107,0.0184,0.033,28.98,Mov03,Mov03,0.996094
-9.3829,-1.0223,-1.8052,-0.0101,0.0131,0.0341,28.9829,Mov03,Mov03,0.996094
-9.3781,-1.0307,-1.8316,-0.0035,0.0053,0.0325,28.9829,Mov03,Mov03,0.996094
-9.3769,-1.0319,-1.81,0.0051,-0.0035,0.0314,28.98,Mov03,Mov03,0.996094
-9.3913,-1.0175,-1.7729,0.0083,-0.008,0.0352,28.9829,Mov03,Mov03,0.996094
-9.4236,-1.0187,-1.7454,0.0056,-0.0045,0.0386,28.9888,Mov03,Mov03,0.996094
-9.4547,-1.0187,-1.7286,-0.0021,0.0024,0.037,28.9888,Mov03,Mov03,0.996094
-9.4643,-1.0187,-1.7346,-0.0096,0.0067,0.0314,28.9859,Mov03,Mov03,0.996094
-9.4439,-1.0151,-1.7621,-0.0131,0.0069,0.0272,28.9741,Mov03,Mov03,0.996094
-9.4212,-1.0199,-1.7921,-0.0088,0.0032,0.0261,28.9771,Mov03,Mov03,0.996094
-9.4068,-1.0175,-1.7885,-0.0029,0.0003,0.0272,28.98,Mov03,Mov03,0.996094
-9.3853,-1.002,-1.7717,0.0013,0.0,0.0325,28.98,Mov03,Mov03,0.996094
-9.3853,-0.996,-1.7597,-0.0024,0.0045,0.0384,28.98,Mov03,Mov03,0.996094
-9.4044,-1.0151,-1.7741,-0.0053,0.0067,0.0402,28.98,Mov03,Mov03,0.996094
-9.426,-1.0259,-1.7813,-0.0045,0.0029,0.0368,28.9829,Mov03,Mov03,0.996094
-9.4188,-1.0211,-1.7897,0.0,-0.0003,0.0344,28.9859,Mov03,Mov03,0.996094
-9.4212,-1.0235,-1.7885,0.0035,-0.0013,0.0357,28.98,Mov03,Mov03,0.996094
-9.4332,-1.0415,-1.7681,0.0056,-0.0043,0.0354,28.98,Mov03,Mov03,0.996094
-9.4355,-1.0319,-1.7478,0.0045,-0.0053,0.0325,28.9829,Mov03,Mov03,0.996094
-9.4403,-1.0187,-1.7406,0.0008,-0.0029,0.0301,28.9771,Mov03,Mov03,0.996094
-9.4164,-1.0175,-1.7502,-0.0032,0.0019,0.0298,28.98,Mov03,Mov03,0.996094
-9.3865,-1.0283,-1.7585,-0.0059,0.0053,0.0314,28.9829,Mov03,Mov03,0.996094
-9.3781,-1.0247,-1.7729,-0.0061,0.0043,0.0352,28.9829,Mov03,Mov03,0.996094
-9.3937,-1.0151,-1.7837,-0.0045,0.0021,0.0386,28.9829,Mov03,Mov03,0.996094
-9.4008,-1.0163,-1.7968,-0.0008,-0.0008,0.0389,28.9859,Mov03,Mov03,0.996094
-9.3948,-1.0235,-1.7849,0.0024,-0.004,0.037,28.98,Mov03,Mov03,0.996094
-9.4008,-1.0199,-1.7849,0.0019,-0.0053,0.0376,28.9829,Mov03,Mov03,0.996094
-9.4056,-1.0127,-1.7801,-0.0016,-0.0035,0.0402,28.98,Mov03,Mov03,0.996094
-9.4284,-1.0247,-1.7897,-0.0027,-0.0024,0.0405,28.98,Mov03,Mov03,0.996094
-9.4248,-1.0331,-1.7957,-0.0008,-0.0045,0.0357,28.98,Mov03,Mov03,0.996094
-9.4164,-1.0139,-1.7945,0.0005,-0.0067,0.0328,28.9829,Mov03,Mov03,0.996094
-9.408,-1.0104,-1.7861,0.0013,-0.0083,0.0325,28.98,Mov03,Mov03,0.996094
-9.3948,-1.0283,-1.7933,0.0037,-0.0104,0.033,28.98,Mov03,Mov03,0.996094
-9.4188,-1.0475,-1.7669,0.0075,-0.0139,0.0341,28.9829,Mov03,Mov03,0.996094
-9.4284,-1.0391,-1.737,0.0096,-0.0128,0.0352,28.9771,Mov03,Mov03,0.996094
-9.4344,-1.0211,-1.7166,0.0072,-0.008,0.0362,28.9712,Mov03,Mov03,0.996094
-9.4284,-1.0199,-1.7178,0.0008,-0.004,0.0354,28.9771,Mov03,Mov03,0.996094
-9.4212,-1.0139,-1.7382,-0.0037,-0.0013,0.036,28.9712,Mov03,Mov03,0.996094
-9.414,-1.0247,-1.7538,-0.0027,0.0,0.0384,28.9712,Mov03,Mov03,0.996094
-9.4092,-1.0283,-1.7585,0.0008,-0.0019,0.0397,28.9771,Mov03,Mov03,0.996094
-9.4224,-1.0211,-1.7597,0.0037,-0.0059,0.0389,28.9741,Mov03,Mov03,0.996094
-9.4415,-1.0247,-1.7502,0.0048,-0.0075,0.0365,28.9771,Mov03,Mov03,0.996094
-9.4332,-1.0379,-1.7418,0.004,-0.0075,0.032,28.98,Mov03,Mov03,0.996094
-9.4152,-1.0403,-1.737,0.0008,-0.0069,0.0288,28.98,Mov03,Mov03,0.996094
-9.402,-1.0355,-1.7358,-0.0027,-0.0029,0.0301,28.98,Mov03,Mov03,0.996094
-9.3996,-1.0379,-1.7382,-0.0045,0.0032,0.0346,28.9888,Mov03,Mov03,0.996094
-9.4116,-1.0068,-1.7573,-0.0043,0.0112,0.0397,28.9888,Mov03,Mov03,0.996094
-9.4391,-0.9852,-1.7657,-0.0037,0.0208,0.0424,28.9888,Mov03,Mov03,0.996094
-9.4523,-0.9864,-1.7645,-0.0016,0.0117,0.0328,28.9888,Mov03,Mov03,0.996094
-9.4116,-1.0163,-1.7526,0.0024,-0.0048,0.0184,28.9888,Mov03,Mov03,0.996094
-9.3793,-1.0367,-1.7442,0.0024,-0.0109,0.0163,28.9888,Mov03,Mov03,0.996094
-9.3841,-1.0582,-1.731,-0.0019,-0.0061,0.0266,28.9918,Mov03,Mov03,0.996094
-9.4379,-1.0834,-1.725,-0.0059,0.004,0.0378,28.9829,Mov03,Mov03,0.996094
-9.4774,-1.0822,-1.7382,-0.0075,0.0123,0.0397,28.9888,Mov03,Mov03,0.996094
-9.4906,-1.0523,-1.7753,-0.0051,0.0104,0.0328,28.9888,Mov03,Mov03,0.996094
-9.4667,-1.0151,-1.8088,0.0005,-0.0008,0.0258,28.9918,Mov03,Mov03,0.996094
-9.4296,-1.0104,-1.7921,0.0048,-0.0096,0.0216,28.9888,Mov03,Mov03,0.996094
-9.3901,-1.0235,-1.7861,0.0051,-0.0128,0.0216,28.9888,Mov03,Mov03,0.996094
-9.3757,-1.0499,-1.7657,0.0027,-0.0101,0.0253,28.9888,Mov03,Mov03,0.996094
-9.3853,-1.0606,-1.7609,-0.0011,-0.0048,0.0304,28.9888,Mov03,Mov03,0.996094
-9.4116,-1.0594,-1.7573,-0.004,-0.0032,0.0328,28.9888,Mov03,Mov03,0.996094
-9.4439,-1.0499,-1.7633,-0.0056,-0.0067,0.0296,28.9947,Mov03,Mov03,0.996094
-9.4655,-1.0331,-1.7573,-0.0059,-0.0075,0.0256,28.9918,Mov03,Mov03,0.996094
-9.4679,-1.0223,-1.7561,-0.0045,-0.0029,0.0258,28.9888,Mov03,Mov03,0.996094
-9.4559,-1.0139,-1.7609,-0.0032,0.004,0.028,28.9918,Mov03,Mov03,0.996094
-9.4463,-1.0271,-1.7597,-0.0013,0.0045,0.0258,28.9947,Mov03,Mov03,0.996094
-9.4188,-1.0187,-1.7561,-0.0003,0.0019,0.0218,28.9918,Mov03,Mov03,0.996094
-9.3841,-1.0331,-1.7274,0.0,-0.0024,0.0179,28.9888,Mov03,Mov03,0.996094
-9.3565,-1.0439,-1.7238,-0.0019,-0.0053,0.0184,28.9918,Mov03,Mov03,0.996094
-9.3685,-1.0714,-1.7226,-0.0035,-0.0053,0.0256,28.9859,Mov03,Mov03,0.996094
-9.3793,-1.081,-1.7178,-0.004,-0.0016,0.032,28.98,Mov03,Mov03,0.996094
-9.3913,-1.0822,-1.7083,-0.0069,0.0048,0.0386,28.9829,Mov03,Mov03,0.996094
-9.4068,-1.0666,-1.7047,-0.0133,0.0083,0.0402,28.9888,Mov03,Mov03,0.996094
-9.4212,-1.0654,-1.7406,-0.0179,0.0077,0.0378,28.9947,Mov03,Mov03,0.996094
-9.4164,-1.063,-1.7681,-0.0163,0.0035,0.0336,28.9918,Mov03,Mov03,0.996094
-9.4032,-1.0594,-1.7837,-0.0112,-0.004,0.0314,28.9859,Mov03,Mov03,0.996094
-9.3972,-1.0499,-1.7849,-0.0075,-0.0096,0.0325,28.98,Mov03,Mov03,0.996094
-9.4032,-1.0427,-1.7669,-0.008,-0.016,0.0298,28.98,Mov03,Mov03,0.996094
-9.4248,-1.0379,-1.7549,-0.0096,-0.0221,0.0269,28.9859,Mov03,Mov03,0.996094
-9.4475,-1.0355,-1.7741,-0.0088,-0.0258,0.0232,28.9888,Mov03,Mov03,0.996094
-9.4535,-1.0403,-1.7717,-0.0048,-0.0229,0.024,28.9918,Mov03,Mov03,0.996094
-9.4535,-1.0463,-1.7753,0.0013,-0.0168,0.0261,28.9888,Mov03,Mov03,0.996094
-9.4475,-1.0678,-1.7502,0.0069,-0.0136,0.0258,28.9947,Mov03,Mov03,0.996094
-9.4248,-1.0774,-1.719,0.0085,-0.0155,0.0216,28.9947,Mov03,Mov03,0.996094
-9.3996,-1.0714,-1.6831,0.0051,-0.016,0.0197,28.9976,Mov03,Mov03,0.996094
-9.3745,-1.0822,-1.6747,-0.0008,-0.0115,0.0248,28.9947,Mov03,Mov03,0.996094
-9.3697,-1.0906,-1.6843,-0.0051,-0.0048,0.0328,28.9918,Mov03,Mov03,0.996094
-9.3817,-1.081,-1.6963,-0.0069,0.0005,0.0397,28.9947,Mov03,Mov03,0.996094
-9.4128,-1.069,-1.7166,-0.0061,0.0037,0.0434,28.9947,Mov03,Mov03,0.996094
-9.4284,-1.0558,-1.731,-0.0037,0.0037,0.0432,28.9918,Mov03,Mov03,0.996094
-9.4308,-1.0451,-1.7334,-0.0024,-0.0011,0.0397,28.9888,Mov03,Mov03,0.996094
-9.4403,-1.0391,-1.7466,-0.0021,-0.0053,0.036,28.9859,Mov03,Mov03,0.996094
-9.4571,-1.0523,-1.743,0.0,-0.0024,0.0352,28.9859,Mov03,Mov03,0.996094
-9.4571,-1.0678,-1.7406,0.0032,0.0029,0.0354,28.9829,Mov03,Mov03,0.996094
-9.4427,-1.0702,-1.7154,0.0045,0.0051,0.0357,28.9947,Mov03,Mov03,0.996094
-9.4355,-1.0666,-1.6927,0.0027,0.0053,0.0346,28.9888,Mov03,Mov03,0.996094
-9.4212,-1.057,-1.6927,-0.0021,0.0043,0.032,28.9918,Mov03,Mov03,0.996094
-9.4008,-1.0451,-1.7142,-0.0083,0.0021,0.0298,28.9947,Mov03,Mov03,0.996094
-9.3901,-1.0546,-1.749,-0.0093,0.0019,0.0309,29.0035,Mov03,Mov03,0.996094
-9.3793,-1.069,-1.7526,-0.0027,0.0019,0.0349,29.0006,Mov03,Mov03,0.996094
-9.3781,-1.069,-1.7418,0.0056,-0.0005,0.0394,28.9947,Mov03,Mov03,0.996094
-9.3901,-1.0714,-1.7238,0.0088,-0.0051,0.0424,28.9976,Mov03,Mov03,0.996094
-9.42,-1.069,-1.6819,0.0056,-0.0075,0.0405,29.0006,Mov03,Mov03,0.996094
-9.4415,-1.075,-1.6759,-0.0011,-0.0059,0.0349,29.0035,Mov03,Mov03,0.996094
-9.4391,-1.0774,-1.6771,-0.0093,0.0003,0.0306,29.0035,Mov03,Mov03,0.996094
-9.4403,-1.0702,-1.7107,-0.0141,0.0101,0.0328,29.0035,Mov03,Mov03,0.996094
-9.4451,-1.0714,-1.749,-0.0115,0.0157,0.0373,29.0065,Mov03,Mov03,0.996094
-9.432,-1.075,-1.7621,-0.0035,0.0101,0.037,29.0065,Mov03,Mov03,0.996094
-9.4248,-1.0606,-1.7549,0.0024,-0.0019,0.0317,29.0035,Mov03,Mov03,0.996094
-9.4164,-1.0606,-1.7274,0.0027,-0.0123,0.0258,29.0006,Mov03,Mov03,0.996094
-9.4068,-1.0666,-1.725,0.0,-0.0131,0.0237,29.0094,Mov03,Mov03,0.996094
